Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1406143,WHOSIS_000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_MLE,2011,,,,,,,54.9 [54.0-55.9],54.864236,53.96633045,55.85602325,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1406921,WHOSIS_000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2002,,,,,,,71.4 [70.9-71.9],71.36433847,70.90266906,71.85394519,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1408590,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,54.6 [53.8-55.6],54.58533874,53.84811763,55.58576585,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1409032,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,,,,,,,76.0 [75.7-76.2],75.95734033,75.72946802,76.22276437,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1409494,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_BTSX,2002,,,,,,,73.7 [73.7-73.9],73.72313973,73.6583951,73.85090055,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1410248,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,63.8 [63.0-64.7],63.7945013,63.04013551,64.74437023,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1410580,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_MLE,2017,,,,,,,70.2 [69.5-71.0],70.17130921,69.45629612,70.97145847,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1411404,WHOSIS_000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2013,,,,,,,60.1 [59.3-61.0],60.12940134,59.315281,61.02728466,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1411963,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_BTSX,2006,,,,,,,72.9 [72.6-73.3],72.92616303,72.61204236,73.26108295,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1412428,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_MLE,2002,,,,,,,68.6 [68.3-68.9],68.5639999,68.34612119,68.88500869,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1415032,WHOSIS_000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_MLE,2014,,,,,,,64.9 [64.2-65.7],64.88790296,64.22785846,65.6941044,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1415757,WHOSIS_000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,82.8 [82.7-83.0],82.82955161,82.71060175,83.02802792,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1416071,WHOSIS_000001,REGION,EUR,YEAR,,,SEX,SEX_MLE,2012,,,,,,,72.9 [72.8-73.1],72.90458337,72.82975417,73.05117112,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1418328,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_MLE,2000,,,,,,,74.5 [74.5-74.6],74.51101342,74.48933625,74.60766962,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1418818,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_BTSX,2004,,,,,,,70.4 [70.1-70.7],70.37973198,70.06998635,70.73691919,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1419049,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2011,,,,,,,63.9 [62.5-65.3],63.92173647,62.53200724,65.266857,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1419247,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_BTSX,2001,,,,,,,53.9 [52.7-55.2],53.93145331,52.67870681,55.2312587,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1419770,WHOSIS_000001,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,70.0 [69.5-70.7],69.99170791,69.48349692,70.74082091,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1420472,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,,,,,,,82.8 [82.8-82.8],82.76316664,82.75875387,82.83278147,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1420548,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,,,,,,,60.7 [59.8-61.8],60.66818394,59.77637242,61.80455606,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1420627,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2014,,,,,,,74.1 [73.5-74.8],74.06622515,73.51895768,74.78538317,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1422375,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,77.9 [77.8-78.0],77.87752325,77.79557443,78.03603253,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1422558,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_BTSX,2021,,,,,,,62.3 [61.4-63.3],62.29728841,61.4015959,63.28909366,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1424328,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_MLE,2021,,,,,,,70.2 [69.6-70.7],70.16406152,69.60644931,70.73322761,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1424380,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,68.7 [67.9-69.7],68.68305138,67.89431311,69.6950774,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1425558,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,81.2 [81.1-81.3],81.21553003,81.14803383,81.28302623,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1426711,WHOSIS_000001,REGION,SEAR,YEAR,,,SEX,SEX_FMLE,2012,,,,,,,70.9 [70.4-71.5],70.90003346,70.44032989,71.49229673,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1428696,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,69.0 [68.1-69.8],68.9808287,68.08896199,69.7584439,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1430547,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,80.4 [80.3-80.6],80.44381281,80.32626152,80.60893815,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1431574,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,81.6 [81.5-81.8],81.64657542,81.54997135,81.80769037,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1433085,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2012,,,,,,,62.7 [62.1-63.5],62.72974003,62.08957638,63.54125723,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1433368,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2010,,,,,,,61.7 [60.9-62.4],61.74027744,60.93183658,62.43836654,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1433436,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,,,,,,,78.9 [78.9-79.0],78.88104449,78.85728267,78.9823796,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1435483,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2007,,,,,,,67.8 [67.0-68.8],67.80830577,67.00178002,68.78338323,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1436352,WHOSIS_000001,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,,,,,,,61.5 [60.6-62.4],61.48831136,60.57657309,62.39441506,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1438769,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,52.8 [52.0-53.9],52.82012935,52.02362992,53.93259257,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1438887,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_MLE,2011,,,,,,,60.2 [59.3-61.3],60.24651592,59.28495269,61.27101467,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1439718,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,74.2 [73.9-74.6],74.24252458,73.90489034,74.60729493,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1441576,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,78.2 [77.9-78.5],78.15715385,77.88981056,78.52512824,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1441624,WHOSIS_000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2003,,,,,,,79.6 [79.6-79.7],79.61117466,79.59129886,79.70243789,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1443499,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_MLE,2009,,,,,,,77.5 [77.5-77.6],77.52556313,77.52207682,77.60481255,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1444061,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_BTSX,2021,,,,,,,71.3 [71.2-71.5],71.30586,71.18284283,71.49923132,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1444261,WHOSIS_000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_BTSX,2012,,,,,,,81.8 [81.8-81.9],81.83712041,81.78154653,81.8926943,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1444371,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,,,,,,,75.7 [75.6-75.8],75.67951218,75.64217699,75.79021077,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1446663,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_BTSX,2001,,,,,,,70.0 [69.7-70.3],70.02443002,69.71757806,70.34816913,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1448036,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2013,,,,,,,61.0 [59.8-62.1],61.04119261,59.83727536,62.13645646,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1448392,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2011,,,,,,,73.3 [72.7-74.0],73.27198023,72.7154105,73.96180781,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1448689,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2016,,,,,,,65.2 [64.4-66.0],65.24444223,64.44076505,65.98327092,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1451081,WHOSIS_000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,,,,,,,53.9 [52.8-55.1],53.9446075,52.77799339,55.09254824,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1451517,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,80.5 [80.4-80.7],80.49475441,80.39572995,80.65996879,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1451628,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_MLE,2021,,,,,,,65.3 [64.7-66.1],65.33251985,64.69014335,66.08167047,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1451722,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_MLE,2008,,,,,,,71.2 [71.1-71.3],71.15800907,71.09119941,71.2884081,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1451826,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2001,,,,,,,60.4 [59.7-61.1],60.39204806,59.66094624,61.11777235,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1452711,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_MLE,2014,,,,,,,66.0 [65.1-67.0],65.99997003,65.10739984,66.97395181,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1454618,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,58.2 [57.1-59.3],58.16999411,57.08202404,59.28468663,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1456763,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2006,,,,,,,59.5 [58.8-60.4],59.54016851,58.77581387,60.41463906,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1458670,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,SEX_MLE,2015,,,,,,,74.1 [74.0-74.3],74.13609065,73.9741886,74.30670261,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1459344,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2021,,,,,,,81.5 [81.4-81.7],81.50602905,81.42586758,81.65558134,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1459460,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2000,,,,,,,55.4 [54.6-56.4],55.39043546,54.60867855,56.43790967,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1459927,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2013,,,,,,,63.8 [63.1-64.5],63.76304401,63.06994849,64.48570034,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1464236,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,43.0 [41.9-44.2],42.9589695,41.92208206,44.22037696,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1464337,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2006,,,,,,,62.7 [62.0-63.5],62.68484228,62.00860707,63.49613946,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1465776,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,82.3 [82.3-82.4],82.34373726,82.32341746,82.42241436,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1466842,WHOSIS_000001,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,74.2 [73.9-74.6],74.22366059,73.92760905,74.63335576,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1466869,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_FMLE,2006,,,,,,,58.9 [58.0-59.6],58.85411995,58.02391159,59.62463402,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1467379,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,61.8 [61.0-63.0],61.83901232,60.99056007,62.95244934,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1468429,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2000,,,,,,,54.9 [54.0-55.8],54.93355711,53.99192866,55.79651566,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1468777,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_MLE,2005,,,,,,,57.2 [56.5-58.3],57.24826632,56.45814185,58.31486893,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1468998,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_MLE,2013,,,,,,,70.2 [69.9-70.5],70.17534371,69.9474256,70.50944619,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1469386,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2013,,,,,,,68.6 [68.0-69.3],68.59453644,67.98602109,69.3397448,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1471768,WHOSIS_000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,79.0 [78.9-79.0],78.97549925,78.92089197,79.03010652,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1471826,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,,,,,,,70.2 [69.6-71.0],70.21465679,69.57602586,70.99529391,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1472571,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2009,,,,,,,69.6 [69.2-70.1],69.60483119,69.16859804,70.13483902,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1472717,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2021,,,,,,,65.1 [64.3-66.0],65.09380891,64.25042499,65.98001659,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1473482,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,61.9 [61.1-62.6],61.85818495,61.10535195,62.64578529,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1474545,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2015,,,,,,,70.4 [69.6-71.3],70.3807173,69.5628834,71.31807748,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1475229,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2007,,,,,,,75.9 [75.9-76.0],75.91802017,75.85572087,76.04348235,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1475340,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,48.9 [47.9-49.7],48.91454949,47.87132305,49.74476041,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1475551,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_MLE,2003,,,,,,,58.4 [57.6-59.5],58.42066577,57.55539078,59.47843616,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1476238,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,68.1 [67.1-69.0],68.05503406,67.14584692,69.0094285,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1477545,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2002,,,,,,,63.5 [62.7-64.3],63.47177399,62.6826357,64.32915311,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1480661,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_MLE,2002,,,,,,,57.9 [57.2-58.6],57.89194254,57.21350611,58.60829017,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1481489,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,59.5 [58.6-60.5],59.50436576,58.5827783,60.54746791,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1482546,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,81.1 [80.9-81.4],81.10092217,80.939219,81.35622392,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1485817,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,54.3 [53.6-55.3],54.31801808,53.5743276,55.27683832,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1486114,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,,,,,,,68.1 [67.5-69.0],68.11975233,67.45732217,69.01363229,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1487336,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2014,,,,,,,84.5 [84.5-84.7],84.53564848,84.45020989,84.6973922,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1488179,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_BTSX,2001,,,,,,,63.0 [62.3-63.6],62.98194731,62.34301103,63.57772044,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1489056,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,81.9 [81.9-81.9],81.87409035,81.87242621,81.93562009,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1490540,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2016,,,,,,,80.1 [80.1-80.2],80.10046692,80.08125532,80.18611553,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1490625,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,76.5 [76.5-76.6],76.51712279,76.45762854,76.57661703,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1491226,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_FMLE,2007,,,,,,,76.5 [76.2-76.8],76.46456346,76.24252632,76.79721357,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
